region_id,date,lat,lon,hcho_value,cloud_fraction,period,hcho_calibrated
delhi_ncr,2025-11-15,28.575,77.475,0.0004183998047141,0.1485692756817827,historical,0.0004183998047141
delhi_ncr,2025-11-15,28.575,77.525,0.0003993944077787,0.1395864171564326,historical,0.0003993944077787
delhi_ncr,2025-11-15,28.625,76.825,0.000255486854778,0.1308905733406682,historical,0.000255486854778
delhi_ncr,2025-11-15,28.625,76.875,0.0002413191271898,0.1367780980176638,historical,0.0002413191271898
delhi_ncr,2025-11-15,28.625,76.925,0.000285347855751,0.147365988161815,historical,0.000285347855751
delhi_ncr,2025-11-15,28.625,76.975,0.0002914360818236,0.1507146679200749,historical,0.0002914360818236
delhi_ncr,2025-11-15,28.625,77.025,0.0003033609431299,0.1535648555492758,historical,0.0003033609431299
delhi_ncr,2025-11-15,28.625,77.075,0.0003251433426831,0.1578168424549748,historical,0.0003251433426831
delhi_ncr,2025-11-15,28.625,77.125,0.0003554006174105,0.1692047377713705,historical,0.0003554006174105
delhi_ncr,2025-11-15,28.625,77.175,0.0003565343352487,0.1694690236869662,historical,0.0003565343352487
delhi_ncr,2025-11-15,28.625,77.225,0.0003912707527778,0.1656591788292577,historical,0.0003912707527778
delhi_ncr,2025-11-15,28.625,77.275,0.0004057949055773,0.1604447783166202,historical,0.0004057949055773
delhi_ncr,2025-11-15,28.625,77.325,0.0003948471741639,0.1549493093840052,historical,0.0003948471741639
delhi_ncr,2025-11-15,28.625,77.375,0.000413280703469,0.1515091962230504,historical,0.000413280703469
delhi_ncr,2025-11-15,28.625,77.425,0.0004023033214623,0.148035805637002,historical,0.0004023033214623
delhi_ncr,2025-11-15,28.625,77.475,0.0003791759347509,0.144692332169529,historical,0.0003791759347509
delhi_ncr,2025-11-15,28.625,77.525,0.0003776504611587,0.13941417325052,historical,0.0003776504611587
delhi_ncr,2025-11-15,28.625,77.55,0.0003978325646374,0.1327353770694433,historical,0.0003978325646374
delhi_ncr,2025-11-15,28.675,76.825,0.0002624997517596,0.1284691963871113,historical,0.0002624997517596
delhi_ncr,2025-11-15,28.675,76.875,0.0002516381873409,0.1317494249343446,historical,0.0002516381873409
delhi_ncr,2025-11-15,28.675,76.925,0.0002673273911125,0.1482442452163739,historical,0.0002673273911125
delhi_ncr,2025-11-15,28.675,76.975,0.0002823444999162,0.1509628838437275,historical,0.0002823444999162
delhi_ncr,2025-11-15,28.675,77.025,0.0003131600550651,0.1546363213977366,historical,0.0003131600550651
delhi_ncr,2025-11-15,28.675,77.075,0.0003488460529638,0.1604660647800435,historical,0.0003488460529638
delhi_ncr,2025-11-15,28.675,77.125,0.0003414684182101,0.1676615266888028,historical,0.0003414684182101
delhi_ncr,2025-11-15,28.675,77.175,0.0003579947475066,0.1672208773719169,historical,0.0003579947475066
delhi_ncr,2025-11-15,28.675,77.225,0.0003985892774986,0.1612824736987748,historical,0.0003985892774986
delhi_ncr,2025-11-15,28.675,77.275,0.0004097139746113,0.1556952584577613,historical,0.0004097139746113
delhi_ncr,2025-11-15,28.675,77.325,0.0003865433616507,0.1521543806375589,historical,0.0003865433616507
delhi_ncr,2025-11-15,28.675,77.375,0.000388122798802,0.1513791743725384,historical,0.000388122798802
delhi_ncr,2025-11-15,28.675,77.425,0.0003729635726984,0.14459895250028,historical,0.0003729635726984
delhi_ncr,2025-11-15,28.675,77.475,0.0003542270628346,0.1412436026480523,historical,0.0003542270628346
delhi_ncr,2025-11-15,28.675,77.525,0.0003509929442641,0.1370821019656216,historical,0.0003509929442641
delhi_ncr,2025-11-15,28.675,77.55,0.0003695149063438,0.1316079237233734,historical,0.0003695149063438
delhi_ncr,2025-11-15,28.725,76.825,0.0002752209308883,0.1257325680583525,historical,0.0002752209308883
delhi_ncr,2025-11-15,28.725,76.875,0.000262850466546,0.1286909100660713,historical,0.000262850466546
delhi_ncr,2025-11-15,28.725,76.925,0.0002643700903549,0.1458720007083519,historical,0.0002643700903549
delhi_ncr,2025-11-15,28.725,76.975,0.000284038918502,0.1471179312802054,historical,0.000284038918502
delhi_ncr,2025-11-15,28.725,77.025,0.0003218200214654,0.1499841971471397,historical,0.0003218200214654
delhi_ncr,2025-11-15,28.725,77.075,0.0003613171477718,0.1547857667599412,historical,0.0003613171477718
delhi_ncr,2025-11-15,28.725,77.125,0.0003359505954665,0.1538603754633865,historical,0.0003359505954665
delhi_ncr,2025-11-15,28.725,77.175,0.0003556349285472,0.1563482135630567,historical,0.0003556349285472
delhi_ncr,2025-11-15,28.725,77.225,0.0003839134763854,0.1521567603807501,historical,0.0003839134763854
delhi_ncr,2025-11-15,28.725,77.275,0.0003878677133637,0.1488511636618061,historical,0.0003878677133637
delhi_ncr,2025-11-15,28.725,77.325,0.0003649379388427,0.1478170006673798,historical,0.0003649379388427
delhi_ncr,2025-11-15,28.725,77.375,0.000361528912452,0.1476537082300653,historical,0.000361528912452
delhi_ncr,2025-11-15,28.725,77.425,0.0003453461472819,0.1410490803461281,historical,0.0003453461472819
delhi_ncr,2025-11-15,28.725,77.475,0.0003360268632363,0.1379957066968042,historical,0.0003360268632363
delhi_ncr,2025-11-15,28.725,77.525,0.0003260569900428,0.1350368226058539,historical,0.0003260569900428
delhi_ncr,2025-11-15,28.725,77.55,0.0003021793295897,0.1326815167007181,historical,0.0003021793295897
delhi_ncr,2025-11-15,28.775,76.825,0.0002759645081495,0.129092690659463,historical,0.0002759645081495
delhi_ncr,2025-11-15,28.775,76.875,0.0002640815148701,0.1368774206409361,historical,0.0002640815148701
delhi_ncr,2025-11-15,28.775,76.925,0.000305722154749,0.1376823824506337,historical,0.000305722154749
delhi_ncr,2025-11-15,28.775,76.975,0.0003190680660236,0.1379793260916705,historical,0.0003190680660236
delhi_ncr,2025-11-15,28.775,77.025,0.0003300694930552,0.1381706918266673,historical,0.0003300694930552
delhi_ncr,2025-11-15,28.775,77.075,0.000343902524858,0.1372584159191902,historical,0.000343902524858
delhi_ncr,2025-11-15,28.775,77.125,0.0003725639917595,0.1303973754577376,historical,0.0003725639917595
delhi_ncr,2025-11-15,28.775,77.175,0.0003542311085838,0.136661387470198,historical,0.0003542311085838
delhi_ncr,2025-11-15,28.775,77.225,0.0003437519540299,0.1382739129839892,historical,0.0003437519540299
delhi_ncr,2025-11-15,28.775,77.275,0.0003270948532547,0.1385223453907619,historical,0.0003270948532547
delhi_ncr,2025-11-15,28.775,77.325,0.0003102731305303,0.1373594549416772,historical,0.0003102731305303
delhi_ncr,2025-11-15,28.775,77.375,0.0003464922835696,0.1301198177941431,historical,0.0003464922835696
delhi_ncr,2025-11-15,28.775,77.425,0.0003223705869922,0.13332804260171,historical,0.0003223705869922
delhi_ncr,2025-11-15,28.775,77.475,0.0003207350766889,0.134958865753112,historical,0.0003207350766889
delhi_ncr,2025-11-15,28.775,77.525,0.000307630917319,0.1354029066805145,historical,0.000307630917319
delhi_ncr,2025-11-15,28.775,77.55,0.0002892914558691,0.1318472868013795,historical,0.0002892914558691
delhi_ncr,2025-11-15,28.825,76.825,0.0002784556600263,0.1330811402664594,historical,0.0002784556600263
delhi_ncr,2025-11-15,28.825,76.875,0.0002583883321606,0.1346656389860799,historical,0.0002583883321606
delhi_ncr,2025-11-15,28.825,76.925,0.0003040722572601,0.1321545593133621,historical,0.0003040722572601
delhi_ncr,2025-11-15,28.825,76.975,0.0003061411036233,0.1391739683794529,historical,0.0003061411036233
delhi_ncr,2025-11-15,28.825,77.025,0.0003014452035966,0.1387329385143864,historical,0.0003014452035966
delhi_ncr,2025-11-15,28.825,77.075,0.0002993768855128,0.1316047973523714,historical,0.0002993768855128
delhi_ncr,2025-11-15,28.825,77.125,0.0003193681110059,0.1300204805820176,historical,0.0003193681110059
delhi_ncr,2025-11-15,28.825,77.175,0.0003472397400645,0.1326039729647931,historical,0.0003472397400645
delhi_ncr,2025-11-15,28.825,77.225,0.0003291659683898,0.137803646031507,historical,0.0003291659683898
delhi_ncr,2025-11-15,28.825,77.275,0.000324265083027,0.1375052652765697,historical,0.000324265083027
delhi_ncr,2025-11-15,28.825,77.325,0.0003354193316457,0.1311263385128595,historical,0.0003354193316457
delhi_ncr,2025-11-15,28.825,77.375,0.0002933681340762,0.1268329918821436,historical,0.0002933681340762
delhi_ncr,2025-11-15,28.825,77.425,0.0002834998000722,0.1258534758323708,historical,0.0002834998000722
delhi_ncr,2025-11-15,28.825,77.475,0.0002875751537681,0.129068579735027,historical,0.0002875751537681
delhi_ncr,2025-11-15,28.825,77.525,0.0002950472888311,0.1306360526196404,historical,0.0002950472888311
delhi_ncr,2025-11-15,28.875,76.825,0.0002639862370516,0.1224732371601678,historical,0.0002639862370516
delhi_ncr,2025-11-15,28.875,76.875,0.0002775820999367,0.123657874281677,historical,0.0002775820999367
