region_id,station_id,station_name,parameter,date,value,unit,lat,lon,source
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-04,42.6,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-05,49.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-06,43.6,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-07,41.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-08,44.6,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-09,39.1,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-10,38.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-11,43.1,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-12,39.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-13,41.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-14,40.7,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",no2,2025-11-15,38.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-15,18.7,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-16,15.1,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-17,18.4,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-18,17.4,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-19,15.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-20,14.8,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-21,13.5,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-22,10.9,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-23,12.4,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-24,11.2,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-25,11.7,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-26,13.9,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-27,13.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-28,10.6,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-29,12.2,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-30,11.3,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-10-31,8.94,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-01,8.51,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-02,10.4,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-03,14.2,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-04,11.1,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-05,8.2,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-06,7.89,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-07,10.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-08,11.1,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-09,10.8,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-10,8.45,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-11,11.3,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-12,10.5,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-13,10.5,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-14,11.6,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",o3,2025-11-15,9.97,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-15,106.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-16,106.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-17,123.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-18,142.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-19,172.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-20,183.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-21,140.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-22,196.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-23,132.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-24,119.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-25,143.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-26,184.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-27,174.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-28,168.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-29,183.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-30,211.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-10-31,119.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-01,245.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-02,199.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-03,134.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-04,119.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-05,123.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-06,231.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-07,212.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-08,243.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-09,214.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-10,292.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-11,287.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-12,49.3,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-13,311.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-14,231.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",pm25,2025-11-15,246.0,µg/m³,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-15,1.94,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-16,2.0,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-17,1.73,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-18,1.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-19,1.72,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-20,1.86,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-21,1.36,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-22,1.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-23,0.834,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-24,1.55,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-25,2.29,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-26,3.26,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-27,1.69,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-28,1.06,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-29,1.33,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-30,2.39,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-10-31,1.12,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-01,1.72,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-02,1.25,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-03,0.962,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-04,1.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-05,0.705,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-06,1.06,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-07,1.14,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-08,1.44,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-09,1.14,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-10,1.74,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-11,1.84,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-12,1.99,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-13,1.89,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-14,1.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",co,2025-11-15,1.5,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-15,22.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-16,23.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-17,21.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-18,23.1,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-19,22.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-20,22.0,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-21,29.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-22,23.0,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-23,22.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-24,22.8,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-25,22.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-26,24.5,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-27,23.5,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-28,21.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-29,21.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-30,23.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-10-31,23.1,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-01,22.0,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-02,21.4,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-03,22.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-04,24.2,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-05,22.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-06,22.1,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-07,23.6,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-08,23.6,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-09,22.3,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-10,24.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-11,21.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-12,24.0,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-13,25.5,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-14,20.9,ppb,,,OpenAQ
delhi_ncr,5586,"Sirifort, Delhi - CPCB",so2,2025-11-15,20.8,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-15,30.6,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-16,18.1,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-17,28.6,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-18,31.2,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-19,23.3,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-20,24.3,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-21,19.4,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-22,18.9,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-23,20.9,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-24,21.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-25,20.5,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-26,17.1,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-27,27.4,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-28,19.1,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-29,33.4,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-30,26.6,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-10-31,29.8,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-01,17.3,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-02,20.8,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-03,18.7,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-04,38.9,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-05,42.7,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-06,40.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-07,36.2,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-08,32.4,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-09,25.1,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-10,16.6,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-11,32.8,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-12,30.8,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-13,33.9,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-14,32.9,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",o3,2025-11-15,31.4,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-15,165.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-16,95.5,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-17,102.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-18,160.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-19,328.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-20,495.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-21,374.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-22,373.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-23,275.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-24,259.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-25,306.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-26,348.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-27,295.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-28,219.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-29,197.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-30,257.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-10-31,233.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-01,265.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-02,257.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-03,246.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-04,238.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-05,270.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-06,322.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-07,298.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-08,251.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-09,211.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-10,210.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-11,251.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-12,267.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-13,299.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-14,466.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm10,2025-11-15,272.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-15,42.3,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-16,49.6,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-17,61.4,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-18,79.0,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-19,61.1,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-20,74.6,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-21,80.2,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-22,68.0,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-23,69.7,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-24,70.7,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-25,76.7,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-26,89.8,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-27,73.7,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-28,62.3,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-29,64.8,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-30,73.2,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-10-31,66.7,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-01,69.9,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-02,65.3,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-03,64.1,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-04,72.5,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-05,59.9,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-06,57.2,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-07,63.4,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-08,65.6,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-09,60.5,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-10,72.0,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-11,71.8,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-12,74.9,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-13,76.1,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-14,73.3,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",no2,2025-11-15,75.9,ppb,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm25,2025-10-15,50.5,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm25,2025-10-16,46.8,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm25,2025-10-17,119.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm25,2025-10-18,68.0,µg/m³,,,OpenAQ
delhi_ncr,5622,"NSIT Dwarka, Delhi - CPCB",pm25,2025-10-19,103.0,µg/m³,,,OpenAQ
