region_id,station_id,station_name,date,aqi,hcho_value,cloud_fraction,match_distance_km
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-15,269.3,0.0002378961886832,0.0,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-16,319.4,0.0003586589348052,0.0,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-17,279.5,0.0006058441227499,0.1361064598522198,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-18,272.7,0.0004315748705996,0.2249324769350628,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-19,317.9,0.0004485394695404,0.1560222115558851,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-20,341.7,0.0004744937653991,0.1421423262230682,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-23,307.9,0.0002947389646752,0.2313733388384857,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-24,300.0,0.0005498021202516,0.1145097732267136,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-25,328.6,0.0003882770501898,0.1120211679282826,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-26,360.1,0.000303982869308,0.0,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-10-31,235.1,0.0002980961711427,0.2845332577704777,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-02,368.5,0.0003168349644148,0.1591914332038289,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-03,461.2,0.0002770127730156,0.2476552422929903,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-04,262.4,0.0002953441333451,0.0720882692740057,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-05,279.5,0.0001560946816475,0.0332159989067282,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-06,363.9,0.0003084442740873,0.0,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-07,414.8,0.0004133545804477,0.0,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-08,502.5,0.0003049414714089,0.2593862523103673,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-09,391.6,0.0001041768038032,0.0842107502846446,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-10,580.2,0.0001834469488993,0.0987873540852367,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-11,570.2,0.0004119134684925,0.0527228158679866,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-12,589.0,0.0003698434012357,0.0993565042530441,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-13,525.1,0.0004859901066737,0.2109174239168699,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-14,397.5,0.000324915540243,0.1454421452395991,2.4
delhi_ncr,6932,"Alipur, Delhi - DPCC",2025-11-15,458.6,0.0003357370545,0.0544188045416093,2.4
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-15,181.9,0.000276733008169,0.0,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-16,157.0,0.0002325851825968,0.0,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-17,255.6,0.0004238639693145,0.0020245744746659,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-18,317.1,0.0004045034549419,0.237488617152821,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-19,304.8,0.000408813511809,0.2120177499279849,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-20,310.2,0.0002065333446688,0.167158765891742,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-24,123.9,0.0002651638318463,0.2300420457010618,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-25,92.6,0.0001957034829709,0.1487691059767093,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-26,83.3,0.0002316368524798,0.2534192655431325,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-10-29,75.8,7.352938848592283e-05,0.2987023353956425,0.56
kanpur_industrial,5662,"Nehru Nagar, Kanpur - UPPCB",2025-11-01,81.8,0.0002880925116502,0.1718445404498676,0.56
